CensusNo|Name|Address|Telephone|Province|District|Zone|Division
21238|NAWELA NAMUNUKULA MAHA VIDYALAYA|NAWELAGAMA,BALLAKETUWA||8.Uva|Badulla|Bandarawela|Ella
21239|HALPE NATIONAL M.V|HELA HALPE,BANDARAWELA|0572228515|8.Uva|Badulla|Bandarawela|Ella
21240|HEELOYA SRI SUMANGALA|HEELOYA,BANDARAWELA||8.Uva|Badulla|Bandarawela|Ella
21241|KUDA KUSUM BALIKA M.V.|BANDARWELA|0572222421|8.Uva|Badulla|Bandarawela|Bandarawela
21242|SEEWALI M.V|BANDARWELA|0572222944|8.Uva|Badulla|Bandarawela|Bandarawela
21243|AMBEGODA SRI SANGABODHI M.V|AMBEGODA,BANDARAWELA|0722526826|8.Uva|Badulla|Bandarawela|Bandarawela
21244|BABARAGAMA M.V.|ABADANDEGAMA,BANDARAWELA||8.Uva|Badulla|Bandarawela|Bandarawela
21245|LIYANGAHAWELA.M.V.|LIYANGAHAWELA,BANDARAWELA||8.Uva|Badulla|Bandarawela|Bandarawela
21246|OBADALLA V|OBADALLA,BANDARWELA||8.Uva|Badulla|Bandarawela|Bandarawela
21247|MAHANAMA VIDYALAYA|KABILEWELA SOUTH,BANDARAWELA||8.Uva|Badulla|Bandarawela|Bandarawela
21248|KITHAL ELLA VIDYALAYA|KITHAL ELLA,ELLA|0722997691|8.Uva|Badulla|Bandarawela|Ella
21249|KIRIORUWA VIDYALAYA|KIRIORUWA||8.Uva|Badulla|Bandarawela|Bandarawela
21250|GWARAWELA.V|GAWARAWELA,DEMODARA||8.Uva|Badulla|Bandarawela|Ella
21251|DIEKULPOTHA PRAGNASARA|BIDUNUWEWA,BANDARWELA|0575613386|8.Uva|Badulla|Bandarawela|Bandarawela
21253|DOWA VIDYALAYA|BANDARAWELA||8.Uva|Badulla|Bandarawela|Ella
21254|DHARMAPALA SECONDARY M.V.|BANDARAWELA|0572222506|8.Uva|Badulla|Bandarawela|Bandarawela
21255|DHARMASHOKA M.M.V.|KINIGAMA,BANDARAWELA|0572222738|8.Uva|Badulla|Bandarawela|Bandarawela
21256|SRI SUGATHA M.V|BALLEKETUWA|0573001221|8.Uva|Badulla|Bandarawela|Ella
21259|HELAPUPULA M.V|HELAPUPULA,ELLA|0575796116|8.Uva|Badulla|Bandarawela|Ella
21260|WATAGAMUWA V|ATHTHALAPITIYA,BANDARAWELA||8.Uva|Badulla|Bandarawela|Bandarawela
21262|ELLA M.V|PASSARA ROAD,ELLA||8.Uva|Badulla|Bandarawela|Ella
21264|KARADAGOLLA V|UVA KARADAGOLLA,ELLA||8.Uva|Badulla|Bandarawela|Ella
21265|KARAGAHAWELA SRI PEMANANDA V.|KOLATHANNA, BANDARAWELA.|0573588978|8.Uva|Badulla|Bandarawela|Bandarawela
21266|KONTHEHELA V|MALITHTHA,BANDARAWELA|0715708973|8.Uva|Badulla|Bandarawela|Bandarawela
21272|YAHALEWELA V|ELLA|0777437892|8.Uva|Badulla|Bandarawela|Ella
21273|WALLASBADDA V|DEMODARA||8.Uva|Badulla|Bandarawela|Ella
21276|SRI JANANANDA M.M.V.|KADURUGAMUW,DIYATHALAWA|0572229101|8.Uva|Badulla|Bandarawela|Haputale
21277|WALHAPUTHENNA M.M.V.|WALHAPUTHENNA,HALDUMMULLA|0572050042|8.Uva|Badulla|Bandarawela|Haldummulla
21278|KALUPAHANA M.V.|UVA THENNA||8.Uva|Badulla|Bandarawela|Haldummulla
21279|KAHAGOLLA M.M.V.|KAHAGOLLA,DIYATHALAWA|0572227305|8.Uva|Badulla|Bandarawela|Haputale
21280|KOSLANDA NATIONAL COLLEGE|WELLAWAYA ROAD,KOSLANDA|0572257796|8.Uva|Badulla|Bandarawela|Haldummulla
21281|HAPUTHALE SRI DAMMANANDA M.V.|WELIMADA ROAD,HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21282|HORADOROWWA SRI JINANANDA VIDYALAYA|HORADOROWWA,HQPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21283|ELLAGAMA M.V.|ELLAGAMA,DIYATHALAWA||8.Uva|Badulla|Bandarawela|Haputale
21284|NIKAPOTHA M.V.|NIKAPOTHA|0754485715|8.Uva|Badulla|Bandarawela|Haldummulla
21285|SORAGUNE M.V.|SORAGUNE,HALDUMMULLA||8.Uva|Badulla|Bandarawela|Haldummulla
21287|ALUTHWELA SOUTH V.|ALUTHWELA SOUTH,DIYATHALAWA|0711217996|8.Uva|Badulla|Bandarawela|Haputale
21288|KADURUGAMUWA MIHINDU VIDYALAYA|DIYATHALAWA||8.Uva|Badulla|Bandarawela|Haputale
21289|KAHATHTHEWELA RAHULA VIDYALAYA|KAHATHTHEWELA,BANDARAWELA||8.Uva|Badulla|Bandarawela|Haputale
21294|YAHALABEDDA VIDYALAYA|YAHALABEDDA,HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21297|HEEWELKADURA M.V.|UVA MAVELAGAMA||8.Uva|Badulla|Bandarawela|Haldummulla
21298|WELLAWAYA GAMPAHA V.|UVA,MAWELAGAMA||8.Uva|Badulla|Bandarawela|Haldummulla
21299|WEERAKOONGAMA VIDYALAYA|KALUPAHANA,HALDUMMULLA||8.Uva|Badulla|Bandarawela|Haldummulla
21301|HARANKAHAWA VIDYALAYA|HARANKAHAWA, HALDUMMULLA||8.Uva|Badulla|Bandarawela|Haldummulla
21302|DIYATHALAWA M..V|DIYATHALAWA|0572229248|8.Uva|Badulla|Bandarawela|Haputale
21303|KIRAWANAGAMA NAWODYA M.V.|KIRAWANAGAMA,HALDUMMULLA|0725212621|8.Uva|Badulla|Bandarawela|Haldummulla
21304|KOLONGASTHENNA V.|UVA, MAWELAGAMA||8.Uva|Badulla|Bandarawela|Haldummulla
21308|WELANHINNA VIDYALAYA|WELANHINNA,HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21311|B/WELIMADA MADYA VIDYALAYA|WELIMADA|0570045234|8.Uva|Badulla|Welimada|Welimada
21312|B/KEPPETIPOLA MAHA VIDYALAYA|KEPPETIPOLA|0572280197|8.Uva|Badulla|Welimada|Welimada
21313|B/SRI DEVANANDA MADYA MAHA VIDYALAYA|MIRAHAWATHTHA|0572244247|8.Uva|Badulla|Welimada|Welimada
21314|B/NADUNGAMUWA MAHA VIDYALAYA|GURUTHALAWA||8.Uva|Badulla|Welimada|Welimada
21315|B/WANGIYAKUMBURA M.M.V.|BORALANDA|0572280643|8.Uva|Badulla|Welimada|Welimada
21317|B/SRI RATHANAJOTHI MAHA VIDYALAYA|GAL EDANDA||8.Uva|Badulla|Welimada|Welimada
21318|B/SRI PUGNGNASARA MAHA VIDYALAYA|HEWANAKUMBURA||8.Uva|Badulla|Welimada|Welimada
21319|B/RATHKARAUWA MAHA VIDYALAYA|RATHKARAUWA||8.Uva|Badulla|Welimada|Welimada
21321|B/SRI PRAGNASENA MAHA VIDYALAYA|NUWARAELIYA ROAD,BORAGAS|0778142799|8.Uva|Badulla|Welimada|Welimada
21322|B/BORALANDA DHARMAPALA VIDYALAYA|BORALANDA||8.Uva|Badulla|Welimada|Welimada
21323|B/BOGAHAKUMBURA MAHA VIDYALAYA|BOGAHAKUMBURA|0572280325|8.Uva|Badulla|Welimada|Welimada
21324|B/SRI SARANANKARA MAHA VIDYALAYA|DAMBAWINNA,WELIMADA||8.Uva|Badulla|Welimada|Welimada
21325|B/DIKKAPITIYA VIDYALAYA|DIKKAPITIYA,WELIMADA|0713910800|8.Uva|Badulla|Welimada|Welimada
21326|B/ERABADDA VIDYALAYA|ERABADDA,WELIMADA||8.Uva|Badulla|Welimada|Welimada
21327|B/GAMBADDA VIDYALAYA|RATHKARAWWA||8.Uva|Badulla|Welimada|Welimada
21328|GIRABE SRI KHEMANANDA MAHA VIDYALAYA|NUGATHALAWA|0575619072|8.Uva|Badulla|Welimada|Welimada
21329|B/HEENARANGOLLA  MAHA VIDYALAYA|HEENNARANGOLLA, BORALANDA||8.Uva|Badulla|Welimada|Welimada
21330|B/SRI MALIYADEWA MAHA VIDYALAYA|HIGURUGAMUWA.GURUTHALAWA|0716532384|8.Uva|Badulla|Welimada|Welimada
21331|B/LANDEGAMA VIDYALAYA|LANDEGAMA ,WELIMADA|0773949661|8.Uva|Badulla|Welimada|Welimada
21332|B/MADOWITA VIDYALAYA|MADOWITA,KALUBULULANDA||8.Uva|Badulla|Welimada|Welimada
21334|B/NAWELA WELIMADA VIDYALAYE|AMUNUMULLA,WELIMADA||8.Uva|Badulla|Welimada|Welimada
21337|B/PITAPOLA VIDYALAYA|PITAPOLA,BORALANDA|0765482614|8.Uva|Badulla|Welimada|Welimada
21338|B/UDUBADANA MAHA VIDYALAYA|UDUBADANA KEPPETIPOLA||8.Uva|Badulla|Welimada|Welimada
21339|B/WELIMADA VIJAYA VIDDALAYA|WELIMADA|0572246715|8.Uva|Badulla|Welimada|Welimada
21340|B/WIDURUPOLA VIDYALAYA|VIDURUPOLA KEPPETIPOLA|0575679041|8.Uva|Badulla|Welimada|Welimada
21341|B/WELIMADAGAMA VIDYALAYA|WELIMADAGAMA  WELIMADA||8.Uva|Badulla|Welimada|Welimada
21345|B/MALPOTHA SRI MAHINDA VIDIYALAYA|MALPOTHA MIRAHAWATHA||8.Uva|Badulla|Welimada|Welimada
21346|B/MADAGEDARAGAMA VIDYALAYA|DAMBAWINNA WELIMADA||8.Uva|Badulla|Welimada|Welimada
21350|B/BALATHOTAELLA  VIDYALAYA|MIRAHAWATHTHA||8.Uva|Badulla|Welimada|Welimada
21351|B/MEDAWELA MAHA VIDYALAYA|UVAPARANAGAMA|0572244196|8.Uva|Badulla|Welimada|Uva-Paranagama
21352|B/GAMPAHA MASPANNA BANDARANAYAKA M.M.V|MASPANNA||8.Uva|Badulla|Welimada|Uva-Paranagama
21353|B/KARAGAHAULPATHA SRI GUNANANDA MAHA VIDYALAYA|MEDAWELA UDUKINDA||8.Uva|Badulla|Welimada|Uva-Paranagama
21354|B/TUPPITIYA MAHA VIDYALAYA|BAMBARAPANA||8.Uva|Badulla|Welimada|Uva-Paranagama
21355|B/WEWEGAMA MAHA VIDYALAYA|WEWEGAMA,AMBAGAHAWATTA|0575792369|8.Uva|Badulla|Welimada|Uva-Paranagama
21356|B/LUNUWATTA M.M.V.|LUNUWATTA|0572247064|8.Uva|Badulla|Welimada|Uva-Paranagama
21357|B/SAPUGOLLA MAHA VIDYALAYA|SAPUGOLLA UVAPARANAGAMA|0572245454|8.Uva|Badulla|Welimada|Uva-Paranagama
21358|B/YAHALAARAWA MAHA VIDYALAYA|YAHALAARAWA,WELIMADA.||8.Uva|Badulla|Welimada|Uva-Paranagama
21359|B/SRI SUMANAJOTHI VIDYALAYA|AMBAGASDOWA|0572244795|8.Uva|Badulla|Welimada|Uva-Paranagama
21360|B/BUSDULLA VIDYALAYA|BUSDULLA,AMBAGASDOWA.||8.Uva|Badulla|Welimada|Uva-Paranagama
21361|B/BOGAHAMADITTA VIAYALAYA|LUNUWATTA||8.Uva|Badulla|Welimada|Uva-Paranagama
21362|B/DANGAMUWA VIDYALAYA|AMBAGASDOWA|0714479503|8.Uva|Badulla|Welimada|Uva-Paranagama
21363|B/DIMBULANA VIDYALAYA|DIMBULANA|0718081267|8.Uva|Badulla|Welimada|Uva-Paranagama
21364|BDIYABOKADURA VIDYALAYA|BAMBARAPANA|0723986019|8.Uva|Badulla|Welimada|Uva-Paranagama
21365|B/DHARMARAJA MAHA VIDYALAYA|GALAHAGAMA HAKGALA||8.Uva|Badulla|Welimada|Uva-Paranagama
21366|B/KATUGALLA VIDYALAYA|KATUGALLA,AMBAGASDOWA||8.Uva|Badulla|Welimada|Uva-Paranagama
21367|B RAJAKEEYA VIDYALAYA|KUMARAPATTIYA AMBAGASDOWA||8.Uva|Badulla|Welimada|Uva-Paranagama
21368|B/MATIWALALANDA VIDUHALA|BOWELA-WELIMADA.||8.Uva|Badulla|Welimada|Uva-Paranagama
21369|B/PANNALAWELA VIDYALAYA|PANNALAWELA,LUNUWATTA.||8.Uva|Badulla|Welimada|Uva-Paranagama
21370|B/PERAWELLA VIDYALAYA|PERAWELLA||8.Uva|Badulla|Welimada|Uva-Paranagama
21371|B/RAHUPOLA VIDUHALA|LUNUWATTA||8.Uva|Badulla|Welimada|Uva-Paranagama
21372|B/THAWALAMPOLA VIMALARATHNE VIDYALAYA|UVAPARANAGMA||8.Uva|Badulla|Welimada|Uva-Paranagama
21373|B/UNAPANA VIDYALAYA|UNAPANA,LUNUWATTA.||8.Uva|Badulla|Welimada|Uva-Paranagama
21374|B/UDAPERUWA VIDYALAYA|LUNUWATHTHA||8.Uva|Badulla|Welimada|Uva-Paranagama
21375|B/UDUHAWARA MAHA VIDYALAYA|UDUHAWARA|0575613381|8.Uva|Badulla|Welimada|Uva-Paranagama
21376|B/UVAPARANAGAMA MAHA VIDYALAYA|KOTUWA UVAPARANAGAMA||8.Uva|Badulla|Welimada|Uva-Paranagama
21377|B/JANADIPATHI VIDYALAYA|AMBAGASDOWA|0572244126|8.Uva|Badulla|Welimada|Uva-Paranagama
21391|B/ALAGOLLA TAMIL MAHA VIDYALAYA|1932||8.Uva|Badulla|Welimada|Uva-Paranagama
21393|B/GAMPAHA TAMIL VIDYALAYA|UDAPUSSELLAWA||8.Uva|Badulla|Welimada|Uva-Paranagama
21395|B/RATHAMBA MUSLIM VIDYALAYA|RATHAMBA-AMBAGASDOWA||8.Uva|Badulla|Welimada|Uva-Paranagama
21396|BD/UVA HIGHLAND T.M.V.|BANDARAWELA|0573001818|8.Uva|Badulla|Badulla|Haliela
21397|B/WELIMADA TAMIL MAHA VIDALAYAM|WELIMA||8.Uva|Badulla|Welimada|Welimada
21398|B/GURUTHALAWA MUSLIM M M V|GURUTHALAWA|0572280469|8.Uva|Badulla|Welimada|Welimada
21399|B/AL MURSHID MAHA VIDYALAYA|SILMIYAPURA||8.Uva|Badulla|Welimada|Welimada
21400|B/PADINAWELA MUSLIM MAHA VIDYALAYA.|PADINAWELA,BORAGAS.||8.Uva|Badulla|Welimada|Welimada
21401|B/WELIMADA MUSLIM MAHA VIDYALAYA|WELIMADA|0572246759|8.Uva|Badulla|Welimada|Welimada
21402|B/BOGAHAKUMBURA MUSLIM VIDYALAYA|BOGAHAKUMBURA|0718432960|8.Uva|Badulla|Welimada|Welimada
21403|B/ALAZHAR MUSLIM VIDYALAYA|ALUGOLLA BOGAHAKUMBURA||8.Uva|Badulla|Welimada|Welimada
21404|B/DAYARAABA TAMIL VIDYALAYA|MIRAHAWATHA, BANDARAWELA||8.Uva|Badulla|Welimada|Welimada
21406|B/IDALGASHINNA TAMIL VIDYALAYA|IDALGASHINNA||8.Uva|Badulla|Welimada|Welimada
21408|HAPUTHALE TAMIL CENTRAL COLLEGE|HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21409|SRI GANESHA T.M.V.|KOSLANDA||8.Uva|Badulla|Bandarawela|Haldummulla
21410|AL- BADRIYA MUSLIM M.V.|KAHAGOLLA,DIYATHALAWA||8.Uva|Badulla|Bandarawela|Haputale
21411|HALDUMMULLA T.M.V.|HALDUMMULLA|0572051769|8.Uva|Badulla|Bandarawela|Haldummulla
21412|GLENANORE TAMIL VIDYALAYA|HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21413|THOTULAGALA TAMIL VIDYALAYA|THOTULAGALA,HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21414|PITARATHMALE NO-01 TAMIL VIDYALAYA|HAPUTHALE|2214011302|8.Uva|Badulla|Bandarawela|Haputale
21415|DAMBETHENNE NO-01 TAMIL VIDYALAYA|DAMBETHENNA ESTATE,HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21419|POONAGALA T.M.V|NO-01,POONAGALA|0573588616|8.Uva|Badulla|Bandarawela|Haldummulla
21420|GONAMOTAWA T.V|HAPUTHALE||8.Uva|Badulla|Bandarawela|Bandarawela
21432|VIPULANANDA T.M.V.|HALDUMMULLA||8.Uva|Badulla|Bandarawela|Haldummulla
21438|BANDARAWELA TAMIL CENTRAL COLLEGE|BANDARAWELA|0572223430|8.Uva|Badulla|Bandarawela|Bandarawela
21439|SRI RAZIK FAREED.M.V.|WELIMADA ROAD,BANDARAWELA|0574920801|8.Uva|Badulla|Bandarawela|Bandarawela
21440|AL YASEEN MUSLIM V|HEELOYA|0575619140|8.Uva|Badulla|Bandarawela|Ella
21441|CRAIG T.M.V.|DOOLGOLA ,S.P.O.,BANDARWELA|0572287312|8.Uva|Badulla|Bandarawela|Bandarawela
21442|NEW BURGH T.M.V.|ELLA||8.Uva|Badulla|Bandarawela|Ella
21443|SOUTHAM TAMIL M V|SOUTHAM DEMODARA||8.Uva|Badulla|Bandarawela|Ella
21445|NAYABADDA NO 1T.V.|BANDARAWELA||8.Uva|Badulla|Bandarawela|Bandarawela
21448|PINGARAWA T.V.|NAMUNUKULA||8.Uva|Badulla|Bandarawela|Ella
21451|GALAPITAKANDA T.S.S.|BALLAKETUWA|0772904340|8.Uva|Badulla|Bandarawela|Ella
21455|AISLABY TAMIL VIDYALAYA|BANDARAWELA||8.Uva|Badulla|Bandarawela|Bandarawela
21464|B/SARASWATHY CENTRAL COLLEGE|MAHIYANGANA ROAD BADULLA|0552223208|8.Uva|Badulla|Badulla|Badulla
21465|UVA/BD/AL-ADHAN MAHA VIDYALAYA|BADULLA|0552230116|8.Uva|Badulla|Badulla|Badulla
21466|BD/TAMIL GIRLS MAHA VIDYALAYA|BADULUPITIYA ROAD BADULLA||8.Uva|Badulla|Badulla|Badulla
21467|BD/BARATHY MAHA VIDYALAYA|2ND MILEPOST PASSARA ROAD BADULLA|0552226272|8.Uva|Badulla|Badulla|Badulla
21474|BD/RAMAKRISHNA TAMIL VIDYALAYA|WEWESSA ESTATE VENEETHAGAMA BADULLA|0555676670|8.Uva|Badulla|Badulla|Badulla
21481|BD/AL IRSHD MAHA VIDYALAYA|BD/AL IRDHAD MAHA VIDYALAYA,HALI ELA||8.Uva|Badulla|Badulla|Haliela
21483|BD/SHRI SHANMUGANANDA VIDYALAYA|DICWELLA,HALI ELA||8.Uva|Badulla|Badulla|Haliela
21484|BD/WEYVALHINNA TAMIL VIDYALAYA|BD/WEYVALHINNATAMIL VIDYALAYA||8.Uva|Badulla|Badulla|Haliela
21494|B/SARNIYA TAMIL MAHA VIDYALAYA|KANDEGEDRA|0441623352|8.Uva|Badulla|Hali Ela|Soranatota
21497|BD/NARANGALAI TAMIL VIDYALAYAM|NARANGALA S.O.P HALI-ELA|0555657496|8.Uva|Badulla|Hali Ela|Kandeketiya
21500|B/KOBO TAMIL VIDYALAYA|NELUMGAMA,BADULLA|0555743437|8.Uva|Badulla|Hali Ela|Soranatota
21501|PAGARAGAMMANA M.K.V|MAPAKADAWEWA||8.Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21502|BD/OODOOWERA UPPER TAMIL VIDYALAYAM|BD/OODOOWERA UPPER TAMIL VIDYALAYA,DEMODARA|071112383|8.Uva|Badulla|Badulla|Haliela
21503|B/SHIVANANDA TAMIL VIDYALAYA|BALAGALA DIVISION GLEAN ALPIN BADULLA|0555076362|8.Uva|Badulla|Badulla|Badulla
21506|BD/SPRINGVALLEY TAMIL MAHA VIDYALAYAM|BD/SPRINGVALLEY T.M.V.,SPRINGVALLEY||8.Uva|Badulla|Badulla|Haliela
21507|BD/MAY MALLAY TAMIL VIDYALAYAM|BD/MAY MALLAT T.V,SPRING VALLEY.||8.Uva|Badulla|Badulla|Haliela
21510|BD/HALIELA TAMIL MAHA VIDYALAYAM|BANDARAWELA ROAD,HALI ELA|0552294889|8.Uva|Badulla|Badulla|Haliela
21511|PASSARA TAMIL M.V.|PASSARA.|0552288225|8.Uva|Badulla|Passara|Passara
21512|LUNUGALA SRI RAMAKRISHNA T.M.V.|LUNUGALA||8.Uva|Badulla|Passara|Passara
21513|PASSARA MUS M V|PASSARA||8.Uva|Badulla|Passara|Passara
21514|CANNAVARALLA NO3 T.V.|NAMUNUKULA||8.Uva|Badulla|Passara|Passara
21516|MADOLSIMA TAMIL M.V.|MADOLSIMA|0552263718|8.Uva|Badulla|Passara|Passara
21517|BATAWATHTHA T.M.V.|MADOLSIMA||8.Uva|Badulla|Passara|Passara
21518|GONAKELE T.M.V.|PASSARA||8.Uva|Badulla|Passara|Passara
21521|VIGNESHWARA T.V.|OLD FACTORY,HOPTON.|0663051099|8.Uva|Badulla|Passara|Passara
21524|KALAIMAHAL T.M.V.|HOPTON|0714733530|8.Uva|Badulla|Passara|Passara
21536|AGARATHENNA T.V.|URY GROUP,PASSARA.||8.Uva|Badulla|Passara|Passara
21544|BD/ROEBERRY TAMIL VIDDHIYALAYA|ROEBERRY,PITAMARUWA|0772725287|8.Uva|Badulla|Hali Ela|Meegahakivula
21553|SRIGANESHA T.V.|MEEDUMPITIYA,PASSARA.|0555651431|8.Uva|Badulla|Passara|Passara
21560|BD/UVA SCIENCE COLLEGE|MODEL SCHOOL,HALIELA|0552294267|8.Uva|Badulla|Badulla|Haliela
21562|BD/VIVEKANANDA TAMIL VIDYALAYAM|ATTAMPITTIYA|0552295544|8.Uva|Badulla|Badulla|Haliela
21571|B/SRI GANAPATHY TAMIL MAHA VIDYALAYA|RANDAPOLA, BORAGAS.|0775025457|8.Uva|Badulla|Welimada|Welimada
21572|B/HUGOLAND TAMIL VIDYALAYA|LUNUWATTA||8.Uva|Badulla|Welimada|Uva-Paranagama
21573|THALAWEGAMA.K.V|WEWATHTHA,MAHIYANGANAYA||8.Uva|Badulla|Mahiyanganaya|Ridimaliyedda
21575|BD/NOORANIYA MUSLIM VIDYALAYAM|GALAUDA,HALI-ELA|0714800484|8.Uva|Badulla|Hali Ela|Kandeketiya
21576|AL AMEEN MUS V.|LUNUGALA||8.Uva|Badulla|Passara|Passara
21581|B/YAHALAARAWA TAMIL VIDYALAYA|WELIMADA||8.Uva|Badulla|Welimada|Uva-Paranagama
21583|BD/WENDESIYAYA|KALUGAHAKADURA,BADULLA|0715252362|8.Uva|Badulla|Hali Ela|Meegahakivula
21592|B/AL ILMA MUSLIM VIDYALAYA|MAHATENNA GURUTHALAWA||8.Uva|Badulla|Welimada|Welimada
21593|B/MIRAHAWATTA MUSLIM VIDYALAYA|MIRAHAWATTA||8.Uva|Badulla|Welimada|Welimada
21594|B/KADURUDEKA MUSLIM VIDYALAYA|KADURUDEKA GURUTHALAWA|0772878025|8.Uva|Badulla|Welimada|Welimada
21595|HAPUTHALE MUSLIM VIDYALAYA|HAPUTHALE||8.Uva|Badulla|Bandarawela|Haputale
21601|B/FATHIMA MUSLIM LADIES COLLEGE|PUWAKGODAMULLA BADULLA|0771679518|8.Uva|Badulla|Badulla|Badulla
22001|MO/WELLASSA N.S.|HEWELWELA-BIBILE|0552265404|8.Uva|Monaragala|Bibile|Bibile
22002|MO/NANNAPURAWA M.V.|NANNAPURAWA-BIBILE|0552267725|8.Uva|Monaragala|Bibile|Medagama
22003|MO/PITAKUMBURA M.V.|PITAKUMBURA-BIBILE|0722961935|8.Uva|Monaragala|Bibile|Bibile
22004|MO/MELLAHEWA M.V.|MALLEHEWA-BIBILE|0555073900|8.Uva|Monaragala|Bibile|Bibile
22005|MO/MEDAGAMA N.S.|MEDAGAMA-BIBILE|0552266100|8.Uva|Monaragala|Bibile|Medagama
22006|MO/SRIDHAMMAPALA M.V.|YALKUMBURA-BIBILE|0721461170|8.Uva|Monaragala|Bibile|Bibile
22007|MO/SENAPATHIYA M.V.|AIWELA-BIBILE||8.Uva|Monaragala|Bibile|Medagama
22008|MO/KENDAWINN M.V.|KENDAWINNA-MEDAGAMA|0774172542|8.Uva|Monaragala|Bibile|Medagama
22009|MO/MAHAMATHYA M.V.|BIBILE|0552265035|8.Uva|Monaragala|Bibile|Bibile
22010|MO/ELLEKONA K.V.|NANAPURAWA||8.Uva|Monaragala|Bibile|Medagama
22012|MO/DODAMGOLLA M.V.|DODAMGOLLA.-BIBILE|0555745970|8.Uva|Monaragala|Bibile|Bibile
22013|MO/NAGALA SRI PIYARATHANA K.V.|NAGALA-BIBILE|0553051751|8.Uva|Monaragala|Bibile|Bibile
22014|MO/BIBILAMULLA K.V.|NANNAPURAWA-BIBILE|0555650605|8.Uva|Monaragala|Bibile|Medagama
22015|MO/BULUPITIYA M.V.|NILGALA-BULUPITIYA-BIBILE|0555688444|8.Uva|Monaragala|Bibile|Bibile
22016|MO/YAKUNNNAWA M.V.|YAKUNNAWA-NANNAPURAWA-BIBILE|0713780295|8.Uva|Monaragala|Bibile|Medagama
22017|MO/RADALIYADDA K.V.|AMBAGOLLA-BIBILE|0714127586|8.Uva|Monaragala|Bibile|Bibile
22018|MO/WEGAMA K.V.|3 POST MAHIYANGANA ROAD-BIBILE|0711588200|8.Uva|Monaragala|Bibile|Bibile
22019|MO/HEPOLA K.V.|DIYAKOBALA-BIBILE|0718330429|8.Uva|Monaragala|Bibile|Bibile
22022|MO/KANAWEGALL K.V.|EKIRIYANKUMBURA-BIBILE|0718110176|8.Uva|Monaragala|Bibile|Bibile
22024|MO/BADULLAGAMMANA K.V.|BIBILE|0715580990|8.Uva|Monaragala|Bibile|Bibile
22025|MO/MONARAWANA K.V.|MEDAGAMA-BIBILE||8.Uva|Monaragala|Bibile|Medagama
22029|MO/ETHUNDAMUWAWA K.V.|ARAWAKUMBURA-LUNUGALA|0718371100|8.Uva|Monaragala|Bibile|Bibile
22030|MO/KARAGAHAWELA K.V.|DIYAKOBALA-BIBILE|0728767924|8.Uva|Monaragala|Bibile|Bibile
22031|MO/MUDIYALA K.V.|KOTAGAMA-BIBILE|0555680814|8.Uva|Monaragala|Bibile|Bibile
22034|MO/KANULWELA MUSLIM M.V.|KANULWELA-BIBILE|0718110176|8.Uva|Monaragala|Bibile|Bibile
22035|MO/GODIGAMUWA MUSLIM M.V.|GODIGAMUWA-MEDAGAMA-BIBILE|0553051710|8.Uva|Monaragala|Bibile|Medagama
22036|MO/AL-IRSHAD MUSLIM M.V.|MADAGAMA-BIBILE||8.Uva|Monaragala|Bibile|Medagama
22039|MO/ALPITIYA M.V.|MEEGAHAPITIYA-DAMBAGALLA-MONARAGALA|0552275032|8.Uva|Monaragala|Bibile|Madulla
22040|MO/OBBEGODA M.V.|OBBEGODA-MONARAGALA|0553600327|8.Uva|Monaragala|Bibile|Madulla
22041|MO/DAMBAGALLA PIYARATHANA M.V.|DAMBAGALA-MONARAGALA|0555722733|8.Uva|Monaragala|Bibile|Madulla
22042|MO/MARIARAWA M.V.|MARIARAWA-MONARAGALA.|0555755276|8.Uva|Monaragala|Bibile|Madulla
22043|MO/D.S.SENANAYAKA M.V.|IGINIYAGALA .||8.Uva|Monaragala|Bibile|Madulla
22044|MO/BAKINIGAHAWELA MUSLIM M.V.|BAKINIGAHAWELA-MEDAGAMA-BIBILA.|0718430597|8.Uva|Monaragala|Bibile|Medagama
22046|MO/RATHANADENIYA K.V.|RATHTHANADENIYA||8.Uva|Monaragala|Bibile|Medagama
22047|MO/PUBBARA K.V|PANGURA-MONARAGALA||8.Uva|Monaragala|Bibile|Medagama
22048|MO/BAKINIGAHAWELA SINHALA K.V.|BAKINIGAHAWELA-MEDAGAMA||8.Uva|Monaragala|Bibile|Medagama
22050|MO/KOLLADENIYA M.V.|KOLLADENIYA||8.Uva|Monaragala|Bibile|Madulla
22051|MO/KOSSALPOLA K.V.|DOMBAGAHAWELA||8.Uva|Monaragala|Bibile|Madulla
22052|MO/GALBOKKA K.V.|GALBOKKA-DAMBAGALLA.||8.Uva|Monaragala|Bibile|Madulla
22053|MO/GALGAMUWA M.V.|WELLASSA-GALGAMUWA-IGINIYAGALA.||8.Uva|Monaragala|Bibile|Madulla
