CensusNo|Name|Address|Telephone|Province|District|Zone|Division
21047|RATHKINDA M.V|PAHALA RATHKINDA,GIRANDURUKOTE||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21048|ALUYATAWELA M.V|ALUYATAWELA,HEMBARAWA,MAHIYANGANAYA||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21049|DIULAPELESSA.M.V|DIULAPELESSA,MAHIYAMGANAYA||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21050|MILLATHTHEWA M.V|MILLATHTHEWA,GIRANDURUKOTTE||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21052|GALPORUYAYA.K.V.|GALPORUYAYA,GIRADURUKOTTE||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21053|WATAWANA.K.V|SORABORAKOLANY,MAHIYANGANAYA||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21055|IKIRIYAGODA.K.V|IKIRIYAGODA,MAPAKADAWEWA||Uva|Badulla|Mahiyanganaya|Ridimaliyedda
21057|ULHITIYA M.V|ULHITIYA,GIRANDURUKOTTE||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21060|BATHALAYAYA M.V|ALUTHTHARAMA||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21061|ROTALAWELA.K.V|DIULAPALESSA||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21063|BELAGANWEWA.K.V.|GIRADURUKOTTE||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21067|GINNORUWA K.V|GINNORUWA,HEMBARAWA||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21068|KOVILYAYA K.V|KOVILYAYA,MAHIYANGANAYA||Uva|Badulla|Mahiyanganaya|Mahiyanganaya
21071|B/KANDEGEDARA MADYA MAHA VIDYALAYA|KANDEGEDRA,HALE ELA|0552294248|Uva|Badulla|Hali Ela|Soranatota
21072|B/GALAUDA MAHA VIDYALAYA|GALAUDA HALI-ELA|0767039020|Uva|Badulla|Hali Ela|Kandeketiya
21073|B/GODUNNA MAHA VIDYALAYA|GODUNNA HALI-ELA|0779809032|Uva|Badulla|Hali Ela|Kandeketiya
21074|BD/VIYALUWA M.V.(BD/TENNAPANGUWA M.V)|TENNAPANGUWA,KANDEGEDARA|0729683676|Uva|Badulla|Hali Ela|Kandeketiya
21075|PITAMARUWA MAHA VIDYALAYA|PITAMARUWA, VIA PASSARA|0555651426|Uva|Badulla|Hali Ela|Meegahakivula
21076|B/SORANATHOTA MAHA VIDYALAYA|SORANATHOTA|0555673003|Uva|Badulla|Hali Ela|Soranatota
21077|B/EGODAWELA MAHA VIDYALAYA|EGODAWELA,BADULLA|0723329172|Uva|Badulla|Hali Ela|Soranatota
21080|B/KUTTIYAGOLLA MAHA VIDYALAYA|KUTTIYAGOLLA,BADULLA|0767833732|Uva|Badulla|Hali Ela|Soranatota
21081|B/KOSGOLLA MAHA VIDYALAYA|THIMBIRIGASPITIYA,KOSGOLLA,BADULLA|0718005590|Uva|Badulla|Hali Ela|Soranatota
21084|THALDENA NAWODYA MAHA VIDYALAYA|THALDENA|0553053890|Uva|Badulla|Hali Ela|Meegahakivula
21085|B/PUSSELLAKANDA M.V.|PATHANAWATHTHA,HALI-ELA|0723815125|Uva|Badulla|Hali Ela|Soranatota
21086|B/PUSSALAWA MAHA VIDYALAYA|THALDENA,BADULLA|0770395252|Uva|Badulla|Hali Ela|Soranatota
21087|B/BUDUGEKANDA MAHA VIDYALAYA|BUDUGEKANDA,THENNEPANGUWA|0771174340|Uva|Badulla|Hali Ela|Soranatota
21088|B/BERAMADA VIDYALAYA|BERAMADA,HALI-ELA|0728280445|Uva|Badulla|Hali Ela|Kandeketiya
21090|B/MEEGAHAWELA KANISHTA VIDYALAYA|MEEGAHAWELA,SORANATHOTA,BADUKLLA|0714359540|Uva|Badulla|Hali Ela|Soranatota
21092|B/WATHTHEKALE VIDYALAYA|EGODAWELA,BADULLA|0718862981|Uva|Badulla|Hali Ela|Soranatota
21094|B/HUMBAHAMADA MAHA VIDYALAYA|WKADA,KANDAGOLLA,BADULLA|0712913274|Uva|Badulla|Hali Ela|Soranatota
21101|BD/LABUGASTHALAWA VIDUHALA|GALAUDA,HALI-ELA|0776374765|Uva|Badulla|Hali Ela|Kandeketiya
21102|BD/VIYALUWA D.S SENANAYAKA NATIONAL SCHOOL|KANDAKETIYA,BADULLA|0552245624|Uva|Badulla|Hali Ela|Kandeketiya
21103|B/KANDAKEPU-ULPATHA MAHA VIDDYALAYA|BADULU-OYA|0770850373|Uva|Badulla|Hali Ela|Kandeketiya
21104|KALUGAHAKANDURA MAHA VIDYALAYA|KALUGAHAKANDURA, BADULLA|0771594180|Uva|Badulla|Hali Ela|Meegahakivula
21105|MEEGAHAKIWULA NATIONAL SCHOOL|MEEGAHAKIWULA|0552245785|Uva|Badulla|Hali Ela|Meegahakivula
21106|MORAHELA MAHA VIDYALAYA|KETAWATTA , BADULLA|0729303422|Uva|Badulla|Hali Ela|Meegahakivula
21107|KARADAGAHAMADA VIDYALAYA|ARAWA , BADULLA|0778427616|Uva|Badulla|Hali Ela|Meegahakivula
21109|B/KIVULEGEDARA MOHOTTALA MAHA VIDYALAYA|KIVULEGEDARA,KANDAKETIYA|0776512255|Uva|Badulla|Hali Ela|Kandeketiya
21110|POLGAHAARAWA VIDYALAYA|ARAWA, BADULLA|0789088072|Uva|Badulla|Hali Ela|Meegahakivula
21111|BALAGOLLA VIDYALAYA|BALAGOLLA , MEEGAHAKIULA|0777885863|Uva|Badulla|Hali Ela|Meegahakivula
21112|B/MAHAKELE MAHA VIDYALAYA|MAHAKALE,KANDAKATIYA,BADULLA|0718484816|Uva|Badulla|Hali Ela|Kandeketiya
21113|B/MALIYADDA MAHA VIDYALAYA|MALIYADDA,BADULLA|0770453771|Uva|Badulla|Hali Ela|Kandeketiya
21114|B/MUDAGAMUWA|MUDAGAMUWA,KANDAKATIYA|0728446254|Uva|Badulla|Hali Ela|Kandeketiya
21119|MAHAKANDURA VIDYALAYA|MEEGAHAKIULA|0773294131|Uva|Badulla|Hali Ela|Meegahakivula
21121|B/WELLEWELATHENNA VIDYALAYA|WELLEWELA THANNA,BADULLU OYA|0779361747|Uva|Badulla|Hali Ela|Kandeketiya
21122|B/WEWATHANNA VIDYALAYA|MALIYADDA,KANDAKATIYA|0724228223|Uva|Badulla|Hali Ela|Kandeketiya
21125|B/PASSARA M.M.V|PASSARA|0552288264|Uva|Badulla|Passara|Passara
21126|B/UDAGAMA WEST M.V|PALGAHATHANNA|0000000000|Uva|Badulla|Passara|Passara
21128|B/KAHATARUPPA M.V|KAHATARUPPA ,BADULLA|0553554422|Uva|Badulla|Passara|Passara
21129|B/BIBILEGAMA M.V|PASSARA|0555676705|Uva|Badulla|Passara|Passara
21130|MEDAWELAGAMA M.V|MEDAWELAGAMA,PASSARA|0000000000|Uva|Badulla|Passara|Passara
21131|B/MATIGAHATHANNA M.V|MATIGAHATHANNA|0000000000|Uva|Badulla|Passara|Passara
21132|B/LUNUGALA M.M.V|LUNUGALA|0552051067|Uva|Badulla|Passara|Passara
21133|B/ARAWAKUBURA V|LUNUGALA|0555652300|Uva|Badulla|Passara|Passara
21135|B/AKIRIYA V|ATAKIRIYA,PASSARA|0555658106|Uva|Badulla|Passara|Passara
21136|B/ILIPATHTHANNA V|KATARUPPA,BADULLA|0000000000|Uva|Badulla|Passara|Passara
21138|B/UDAGAMA WELGOLLA M.V|WALGOLLAGAMA,BADULLA|0712486652|Uva|Badulla|Passara|Passara
21143|B/GONAGALA V|GONAGALA,PASSARA|0553054519|Uva|Badulla|Passara|Passara
21144|B/JAYANTHI V|GAMEWELA,PASSARA|0000000000|Uva|Badulla|Passara|Passara
21146|B/THOLABOWATHTHA V|PASSARA||Uva|Badulla|Passara|Passara
21147|B/NAMUNUKULA V|NAMUNUKULA||Uva|Badulla|Passara|Passara
21150|B/PALLEKIRUWA V|LUNUGALA||Uva|Badulla|Passara|Passara
21152|B/GAMUNU.M.V|PASSARA|0552288263|Uva|Badulla|Passara|Passara
21153|B/PALGAHATHANNA M.V|PALGAHATHANNA||Uva|Badulla|Passara|Passara
21154|B/MADUGASTHALAWA V|PASSARA||Uva|Badulla|Passara|Passara
21156|B/MAUSSAGOLLA M.V|MAUSSAGOLLA||Uva|Badulla|Passara|Passara
21157|B/MILLABADDA V.|HOPTON,LUNUGALA||Uva|Badulla|Passara|Passara
21158|B/MEERIYABADDA V.|PASSARA||Uva|Badulla|Passara|Passara
21159|B/SRI DHAMMANANDA V.|YAPAMMA,HOPTON||Uva|Badulla|Passara|Passara
21160|B/JANATHAPURA V|LUNUGALA||Uva|Badulla|Passara|Passara
21162|B/WEWABADDA V|WEWABADDA||Uva|Badulla|Passara|Passara
21164|B/PUHULWATHTHA V|PUHULWATHTHA,MAUSSAGOLLA||Uva|Badulla|Passara|Passara
21166|B/MAHADOWA SINHALA V|MADOLSIMA1945||Uva|Badulla|Passara|Passara
21168|B/GALLULLA SINHALA V|MADOLSIMA||Uva|Badulla|Passara|Passara
21169|BD/UDAWELA CENTRAL COLLAGE|PASSARA ROAD,UDAWELA BADULLA|0552226499|Uva|Badulla|Badulla|Badulla
21170|B/UVA COLLEGE|BADULLA|0552222366|Uva|Badulla|Badulla|Badulla
21171|B/KENDGOLLA SECONDARY SCHOOL|KENDGOLLA,BADULLA|0552226348|Uva|Badulla|Badulla|Badulla
21172|B/DHARMADUTHA NATIONAL SCHOOL|B/DHARMADUTHA NATIONAL SCHOOL,BADULLA|0552222392|Uva|Badulla|Badulla|Badulla
21173|B/BADULLA CENTRAL COLLEGE|BADULLA|0552222385|Uva|Badulla|Badulla|Badulla
21174|BD/VISAKA GIRLS HIGH SCHOOL-|BADULLA|0552222152|Uva|Badulla|Badulla|Badulla
21175|BD/UDAYARAJA MAHA VIDYALAYA|PUWAKGODAMULLA  BADULL||Uva|Badulla|Badulla|Badulla
21176|BD/AMPITIYA MAHA VIDYALAYA|KENDAGOLLA, BADULLA||Uva|Badulla|Badulla|Badulla
21177|BD/RATHANAPALA VIDYALAYA|MADAPATHANA,BADULLA||Uva|Badulla|Badulla|Badulla
21178|BD/SIRIMALGODA MAHA VIDYALAYA|SIRIMALGODA, BADULLA|0552226570|Uva|Badulla|Badulla|Badulla
21180|BD/RAHULA MAHA VIDYALAYA|BADULLA|0552222096|Uva|Badulla|Badulla|Badulla
21182|B/MUTHUMALA VIDYALAYA|KAHATARUPPA BADULLA||Uva|Badulla|Badulla|Badulla
21183|BD/WIYADIGUNA MAHA VIDYALAYA|VINEETHAGAMA BADULLA|0552226515|Uva|Badulla|Badulla|Badulla
21185|B/VIHARAMAHADEVI BALIKA MAHA VIDYALAYA|MATIN SILVA MAWATHA BADULLA|0552222410|Uva|Badulla|Badulla|Badulla
21186|B/SUJATHA MAHA VIDYALAYA|LOWER KINGS STREET,BADULLA|0552222317|Uva|Badulla|Badulla|Badulla
21187|B/HAMBAWELA SRI SUMANGALA VIDYALAYA|HEGODA BADULLA|0552228790|Uva|Badulla|Badulla|Badulla
21188|B/SIRISUMANA MAHA VIDYALAYA|SPRINGVELLY RORD,BADULLA|0552222550|Uva|Badulla|Badulla|Badulla
21189|B/SRI DAMMANANDA M.V.|HINDAGODA BADULLA|0552229673|Uva|Badulla|Badulla|Badulla
21190|B/NELUMGAMA VIDYALAYA|NELUMGAMA.BADULLA||Uva|Badulla|Badulla|Badulla
21191|BD/ETTAMPITITA NATIONAL SCHOOL|ETTAMPITIYA|0552295238|Uva|Badulla|Badulla|Haliela
21192| B/HALIELA CENTRAL COLLEGE|HALIELA|0552294304|Uva|Badulla|Badulla|Haliela
21193|BD/BEDDEGAMA NAVODYA MAHA VIDYALAYA|SPRINGVALLY,BADULLA|0552228766|Uva|Badulla|Badulla|Haliela
21194|BD/MALITHTHA MADYA MAHA VIDYALAYA|MALITHTHA,PATTIYAGEDARA|0573587090|Uva|Badulla|Badulla|Haliela
21195|B/AMBEWELA MAHA VIDYALAYA|ETTAMPITIYA||Uva|Badulla|Badulla|Haliela
21197|B/UDUWARA MAHA VIDYALAYA|UDUWARA,HALIELA||Uva|Badulla|Badulla|Haliela
21199|B/MORETHOTA MAHA VIDYALAYA|HALIELA||Uva|Badulla|Badulla|Haliela
21202|B/KANDANA SIRI SEEWALEE M M V|KANDANA SPRINVALLY|0552231190|Uva|Badulla|Badulla|Haliela
21203|B/KIRINDA VIDYALAYA|KIRINDA PATTIYAGEDARA||Uva|Badulla|Badulla|Haliela
21204|B/KURUKUDE SARIPUTHTHA MAHA VIDYALAYA|PATTIYAGEDARA||Uva|Badulla|Badulla|Haliela
21205|B/KOTTAGODA UDAGAMA VIDYALAYA|KOOTTAGODA,SPRINGVELLY||Uva|Badulla|Badulla|Haliela
21206|BD/GAWELA VIDYALAYA|GAWELA ATTAMPITIYA||Uva|Badulla|Badulla|Haliela
21207|BD/ATHTHALAGEDARA THAKSHILA MAHA VIDYALAYA|ATHTHALAGEDARA MALITHTHA|0719188666|Uva|Badulla|Badulla|Haliela
21208|B/DEEGALLA WIDYALAYA|UVA DEEGALLA,HALIELA||Uva|Badulla|Badulla|Haliela
21209|B/DEHIWINNA MIHINDU VIDUHALA|DEHIWINNA ETTAMPITIYA||Uva|Badulla|Badulla|Haliela
21210|B/PALLEWELA WIDYALAYA|KEERIYAGOLLA,HALIELA||Uva|Badulla|Badulla|Haliela
21211|B/BOGODA MAHA VIDYALAYA|JANGULLA,HALIELA|0552051456|Uva|Badulla|Badulla|Haliela
21212|B/BOGODA SRI SUMANGALA MAHA VIDYALAYA|LANDEWELA,HALIELA||Uva|Badulla|Badulla|Haliela
21213|B/BOGODATHALAWA MAHA WIDUHALA|GALAUDA,HALIELA||Uva|Badulla|Badulla|Haliela
21214|B/MAHAWATHTHEGAMA MAHA VIDYALAYA|BADULLA||Uva|Badulla|Badulla|Haliela
21215|B/MUGUNUMATHA MAHA VIDYALAYA|UDUWARA,HALIELA||Uva|Badulla|Badulla|Haliela
21216|B/RILPOLA DARMARAJA MAHA VIDYALAYA|SILPOLAGAMA,BADULLA||Uva|Badulla|Badulla|Haliela
21217|B/RILPOLA MEDAGAMA MAHA VIDYALAYA|MEDAGAMA,RILPOLA,BADULLA|0552228833|Uva|Badulla|Badulla|Haliela
21221|B/WELIKEMULLA MAHA VIDYALAYA|WELIKEMULLA BADULLA||Uva|Badulla|Badulla|Haliela
21222|B/WEPASSAWELA SIRI NIWASA MAHA VIDYALAYA|PATTIYAGEDARA|0573583825|Uva|Badulla|Badulla|Haliela
21223|B/WELLAWELA PEMANANDA VIDYALAYA|WELLAWELA,ETTAMPITIYA||Uva|Badulla|Badulla|Haliela
21225|BD/HETHEKMA VIDYALAYA|HETHEKMA,HALIELA||Uva|Badulla|Badulla|Haliela
21226|BD/KOHOVILAKANDURA VIDYALAYA|KANDEGEDARA||Uva|Badulla|Badulla|Haliela
21231|B/DENCIL KOBBEKADUWA MAHA VIDYALAYA|HALI ELA|0552295053|Uva|Badulla|Badulla|Haliela
21233|BANDARAWELA M.M.V.|KINIGAMA, BANDARAWELA.|0572222218|Uva|Badulla|Bandarawela|Bandarawela
21234|VISHAKA BALIKA M.M.V.|BANDARAWELA|0572222443|Uva|Badulla|Bandarawela|Bandarawela
21235|NAULLA M.M.V|DEMODARA|0552294185|Uva|Badulla|Bandarawela|Ella
21236|ST.JOSEPH'S NATIONAL SCHOOL|BANDARAWELA|0572222322|Uva|Badulla|Bandarawela|Bandarawela
21237|ATHTHALAPITIYA M.V|ATHTHALAPITIYA,BANDARWELA|0573001810|Uva|Badulla|Bandarawela|Bandarawela
21238|NAWELA NAMUNUKULA MAHA VIDYALAYA|NAWELAGAMA,BALLAKETUWA||Uva|Badulla|Bandarawela|Ella
21239|HALPE NATIONAL M.V|HELA HALPE,BANDARAWELA|0572228515|Uva|Badulla|Bandarawela|Ella
21240|HEELOYA SRI SUMANGALA|HEELOYA,BANDARAWELA||Uva|Badulla|Bandarawela|Ella
21241|KUDA KUSUM BALIKA M.V.|BANDARWELA|0572222421|Uva|Badulla|Bandarawela|Bandarawela
21242|SEEWALI M.V|BANDARWELA|0572222944|Uva|Badulla|Bandarawela|Bandarawela
21243|AMBEGODA SRI SANGABODHI M.V|AMBEGODA,BANDARAWELA|0722526826|Uva|Badulla|Bandarawela|Bandarawela
21244|BABARAGAMA M.V.|ABADANDEGAMA,BANDARAWELA||Uva|Badulla|Bandarawela|Bandarawela
21245|LIYANGAHAWELA.M.V.|LIYANGAHAWELA,BANDARAWELA||Uva|Badulla|Bandarawela|Bandarawela
21246|OBADALLA V|OBADALLA,BANDARWELA||Uva|Badulla|Bandarawela|Bandarawela
21247|MAHANAMA VIDYALAYA|KABILEWELA SOUTH,BANDARAWELA||Uva|Badulla|Bandarawela|Bandarawela
21248|KITHAL ELLA VIDYALAYA|KITHAL ELLA,ELLA|0722997691|Uva|Badulla|Bandarawela|Ella
21249|KIRIORUWA VIDYALAYA|KIRIORUWA||Uva|Badulla|Bandarawela|Bandarawela
21250|GWARAWELA.V|GAWARAWELA,DEMODARA||Uva|Badulla|Bandarawela|Ella
21251|DIEKULPOTHA PRAGNASARA|BIDUNUWEWA,BANDARWELA|0575613386|Uva|Badulla|Bandarawela|Bandarawela
21253|DOWA VIDYALAYA|BANDARAWELA||Uva|Badulla|Bandarawela|Ella
21254|DHARMAPALA SECONDARY M.V.|BANDARAWELA|0572222506|Uva|Badulla|Bandarawela|Bandarawela
21255|DHARMASHOKA M.M.V.|KINIGAMA,BANDARAWELA|0572222738|Uva|Badulla|Bandarawela|Bandarawela
21256|SRI SUGATHA M.V|BALLEKETUWA|0573001221|Uva|Badulla|Bandarawela|Ella
21259|HELAPUPULA M.V|HELAPUPULA,ELLA|0575796116|Uva|Badulla|Bandarawela|Ella
21260|WATAGAMUWA V|ATHTHALAPITIYA,BANDARAWELA||Uva|Badulla|Bandarawela|Bandarawela
21262|ELLA M.V|PASSARA ROAD,ELLA||Uva|Badulla|Bandarawela|Ella
21264|KARADAGOLLA V|UVA KARADAGOLLA,ELLA||Uva|Badulla|Bandarawela|Ella
21265|KARAGAHAWELA SRI PEMANANDA V.|KOLATHANNA, BANDARAWELA.|0573588978|Uva|Badulla|Bandarawela|Bandarawela
21266|KONTHEHELA V|MALITHTHA,BANDARAWELA|0715708973|Uva|Badulla|Bandarawela|Bandarawela
21272|YAHALEWELA V|ELLA|0777437892|Uva|Badulla|Bandarawela|Ella
21273|WALLASBADDA V|DEMODARA||Uva|Badulla|Bandarawela|Ella
21276|SRI JANANANDA M.M.V.|KADURUGAMUW,DIYATHALAWA|0572229101|Uva|Badulla|Bandarawela|Haputale
21277|WALHAPUTHENNA M.M.V.|WALHAPUTHENNA,HALDUMMULLA|0572050042|Uva|Badulla|Bandarawela|Haldummulla
21278|KALUPAHANA M.V.|UVA THENNA||Uva|Badulla|Bandarawela|Haldummulla
21279|KAHAGOLLA M.M.V.|KAHAGOLLA,DIYATHALAWA|0572227305|Uva|Badulla|Bandarawela|Haputale
21280|KOSLANDA NATIONAL COLLEGE|WELLAWAYA ROAD,KOSLANDA|0572257796|Uva|Badulla|Bandarawela|Haldummulla
21281|HAPUTHALE SRI DAMMANANDA M.V.|WELIMADA ROAD,HAPUTHALE||Uva|Badulla|Bandarawela|Haputale
21282|HORADOROWWA SRI JINANANDA VIDYALAYA|HORADOROWWA,HQPUTHALE||Uva|Badulla|Bandarawela|Haputale
21283|ELLAGAMA M.V.|ELLAGAMA,DIYATHALAWA||Uva|Badulla|Bandarawela|Haputale
21284|NIKAPOTHA M.V.|NIKAPOTHA|0754485715|Uva|Badulla|Bandarawela|Haldummulla
21285|SORAGUNE M.V.|SORAGUNE,HALDUMMULLA||Uva|Badulla|Bandarawela|Haldummulla
21287|ALUTHWELA SOUTH V.|ALUTHWELA SOUTH,DIYATHALAWA|0711217996|Uva|Badulla|Bandarawela|Haputale
21288|KADURUGAMUWA MIHINDU VIDYALAYA|DIYATHALAWA||Uva|Badulla|Bandarawela|Haputale
21289|KAHATHTHEWELA RAHULA VIDYALAYA|KAHATHTHEWELA,BANDARAWELA||Uva|Badulla|Bandarawela|Haputale
21294|YAHALABEDDA VIDYALAYA|YAHALABEDDA,HAPUTHALE||Uva|Badulla|Bandarawela|Haputale
21297|HEEWELKADURA M.V.|UVA MAVELAGAMA||Uva|Badulla|Bandarawela|Haldummulla
21298|WELLAWAYA GAMPAHA V.|UVA,MAWELAGAMA||Uva|Badulla|Bandarawela|Haldummulla
21299|WEERAKOONGAMA VIDYALAYA|KALUPAHANA,HALDUMMULLA||Uva|Badulla|Bandarawela|Haldummulla
21301|HARANKAHAWA VIDYALAYA|HARANKAHAWA, HALDUMMULLA||Uva|Badulla|Bandarawela|Haldummulla
21302|DIYATHALAWA M..V|DIYATHALAWA|0572229248|Uva|Badulla|Bandarawela|Haputale
21303|KIRAWANAGAMA NAWODYA M.V.|KIRAWANAGAMA,HALDUMMULLA|0725212621|Uva|Badulla|Bandarawela|Haldummulla
21304|KOLONGASTHENNA V.|UVA, MAWELAGAMA||Uva|Badulla|Bandarawela|Haldummulla
21308|WELANHINNA VIDYALAYA|WELANHINNA,HAPUTHALE||Uva|Badulla|Bandarawela|Haputale
21311|B/WELIMADA MADYA VIDYALAYA|WELIMADA|0570045234|Uva|Badulla|Welimada|Welimada
21312|B/KEPPETIPOLA MAHA VIDYALAYA|KEPPETIPOLA|0572280197|Uva|Badulla|Welimada|Welimada
21313|B/SRI DEVANANDA MADYA MAHA VIDYALAYA|MIRAHAWATHTHA|0572244247|Uva|Badulla|Welimada|Welimada
21314|B/NADUNGAMUWA MAHA VIDYALAYA|GURUTHALAWA||Uva|Badulla|Welimada|Welimada
21315|B/WANGIYAKUMBURA M.M.V.|BORALANDA|0572280643|Uva|Badulla|Welimada|Welimada
21317|B/SRI RATHANAJOTHI MAHA VIDYALAYA|GAL EDANDA||Uva|Badulla|Welimada|Welimada
21318|B/SRI PUGNGNASARA MAHA VIDYALAYA|HEWANAKUMBURA||Uva|Badulla|Welimada|Welimada
21319|B/RATHKARAUWA MAHA VIDYALAYA|RATHKARAUWA||Uva|Badulla|Welimada|Welimada
21321|B/SRI PRAGNASENA MAHA VIDYALAYA|NUWARAELIYA ROAD,BORAGAS|0778142799|Uva|Badulla|Welimada|Welimada
21322|B/BORALANDA DHARMAPALA VIDYALAYA|BORALANDA||Uva|Badulla|Welimada|Welimada
21323|B/BOGAHAKUMBURA MAHA VIDYALAYA|BOGAHAKUMBURA|0572280325|Uva|Badulla|Welimada|Welimada
21324|B/SRI SARANANKARA MAHA VIDYALAYA|DAMBAWINNA,WELIMADA||Uva|Badulla|Welimada|Welimada
21325|B/DIKKAPITIYA VIDYALAYA|DIKKAPITIYA,WELIMADA|0713910800|Uva|Badulla|Welimada|Welimada
21326|B/ERABADDA VIDYALAYA|ERABADDA,WELIMADA||Uva|Badulla|Welimada|Welimada
21327|B/GAMBADDA VIDYALAYA|RATHKARAWWA||Uva|Badulla|Welimada|Welimada
21328|GIRABE SRI KHEMANANDA MAHA VIDYALAYA|NUGATHALAWA|0575619072|Uva|Badulla|Welimada|Welimada
21329|B/HEENARANGOLLA  MAHA VIDYALAYA|HEENNARANGOLLA, BORALANDA||Uva|Badulla|Welimada|Welimada
21330|B/SRI MALIYADEWA MAHA VIDYALAYA|HIGURUGAMUWA.GURUTHALAWA|0716532384|Uva|Badulla|Welimada|Welimada
21331|B/LANDEGAMA VIDYALAYA|LANDEGAMA ,WELIMADA|0773949661|Uva|Badulla|Welimada|Welimada
21332|B/MADOWITA VIDYALAYA|MADOWITA,KALUBULULANDA||Uva|Badulla|Welimada|Welimada
21334|B/NAWELA WELIMADA VIDYALAYE|AMUNUMULLA,WELIMADA||Uva|Badulla|Welimada|Welimada
21337|B/PITAPOLA VIDYALAYA|PITAPOLA,BORALANDA|0765482614|Uva|Badulla|Welimada|Welimada
21338|B/UDUBADANA MAHA VIDYALAYA|UDUBADANA KEPPETIPOLA||Uva|Badulla|Welimada|Welimada
21339|B/WELIMADA VIJAYA VIDDALAYA|WELIMADA|0572246715|Uva|Badulla|Welimada|Welimada
21340|B/WIDURUPOLA VIDYALAYA|VIDURUPOLA KEPPETIPOLA|0575679041|Uva|Badulla|Welimada|Welimada
21341|B/WELIMADAGAMA VIDYALAYA|WELIMADAGAMA  WELIMADA||Uva|Badulla|Welimada|Welimada
21345|B/MALPOTHA SRI MAHINDA VIDIYALAYA|MALPOTHA MIRAHAWATHA||Uva|Badulla|Welimada|Welimada
21346|B/MADAGEDARAGAMA VIDYALAYA|DAMBAWINNA WELIMADA||Uva|Badulla|Welimada|Welimada
21350|B/BALATHOTAELLA  VIDYALAYA|MIRAHAWATHTHA||Uva|Badulla|Welimada|Welimada
21351|B/MEDAWELA MAHA VIDYALAYA|UVAPARANAGAMA|0572244196|Uva|Badulla|Welimada|Uva-Paranagama
21352|B/GAMPAHA MASPANNA BANDARANAYAKA M.M.V|MASPANNA||Uva|Badulla|Welimada|Uva-Paranagama
21353|B/KARAGAHAULPATHA SRI GUNANANDA MAHA VIDYALAYA|MEDAWELA UDUKINDA||Uva|Badulla|Welimada|Uva-Paranagama
21354|B/TUPPITIYA MAHA VIDYALAYA|BAMBARAPANA||Uva|Badulla|Welimada|Uva-Paranagama
21355|B/WEWEGAMA MAHA VIDYALAYA|WEWEGAMA,AMBAGAHAWATTA|0575792369|Uva|Badulla|Welimada|Uva-Paranagama
21356|B/LUNUWATTA M.M.V.|LUNUWATTA|0572247064|Uva|Badulla|Welimada|Uva-Paranagama
21357|B/SAPUGOLLA MAHA VIDYALAYA|SAPUGOLLA UVAPARANAGAMA|0572245454|Uva|Badulla|Welimada|Uva-Paranagama
21358|B/YAHALAARAWA MAHA VIDYALAYA|YAHALAARAWA,WELIMADA.||Uva|Badulla|Welimada|Uva-Paranagama
21359|B/SRI SUMANAJOTHI VIDYALAYA|AMBAGASDOWA|0572244795|Uva|Badulla|Welimada|Uva-Paranagama
21360|B/BUSDULLA VIDYALAYA|BUSDULLA,AMBAGASDOWA.||Uva|Badulla|Welimada|Uva-Paranagama
21361|B/BOGAHAMADITTA VIAYALAYA|LUNUWATTA||Uva|Badulla|Welimada|Uva-Paranagama
21362|B/DANGAMUWA VIDYALAYA|AMBAGASDOWA|0714479503|Uva|Badulla|Welimada|Uva-Paranagama
21363|B/DIMBULANA VIDYALAYA|DIMBULANA|0718081267|Uva|Badulla|Welimada|Uva-Paranagama
21364|BDIYABOKADURA VIDYALAYA|BAMBARAPANA|0723986019|Uva|Badulla|Welimada|Uva-Paranagama
21365|B/DHARMARAJA MAHA VIDYALAYA|GALAHAGAMA HAKGALA||Uva|Badulla|Welimada|Uva-Paranagama
21366|B/KATUGALLA VIDYALAYA|KATUGALLA,AMBAGASDOWA||Uva|Badulla|Welimada|Uva-Paranagama
21367|B RAJAKEEYA VIDYALAYA|KUMARAPATTIYA AMBAGASDOWA||Uva|Badulla|Welimada|Uva-Paranagama
21368|B/MATIWALALANDA VIDUHALA|BOWELA-WELIMADA.||Uva|Badulla|Welimada|Uva-Paranagama
21369|B/PANNALAWELA VIDYALAYA|PANNALAWELA,LUNUWATTA.||Uva|Badulla|Welimada|Uva-Paranagama
21370|B/PERAWELLA VIDYALAYA|PERAWELLA||Uva|Badulla|Welimada|Uva-Paranagama
21371|B/RAHUPOLA VIDUHALA|LUNUWATTA||Uva|Badulla|Welimada|Uva-Paranagama
21372|B/THAWALAMPOLA VIMALARATHNE VIDYALAYA|UVAPARANAGMA||Uva|Badulla|Welimada|Uva-Paranagama
21373|B/UNAPANA VIDYALAYA|UNAPANA,LUNUWATTA.||Uva|Badulla|Welimada|Uva-Paranagama
